endpoint,group,invariant,invariantType,variables,pptname,tp
get+projects,path_with_namespace,"return.path_with_namespace is a substring of return.ssh_url_to_repo
return.path_with_namespace is a substring of return.web_url
return.path is a substring of return.path_with_namespace
return.namespace.full_path is a substring of return.path_with_namespace","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return.ssh_url_to_repo, return.path_with_namespace)
(return.web_url, return.path_with_namespace)
(return.path, return.path_with_namespace)
(return.path_with_namespace, return.namespace.full_path)","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",1.0
get+projects,permissions.group_access.access_level,return.permissions.group_access.access_level == 50,daikon.inv.unary.scalar.OneOfScalar,(return.permissions.group_access.access_level),/projects&/projects&get&200():::EXIT,0.0
get+projects,permissions.group_access.notification_level,"return.permissions.group_access.notification_level == 3
return.permissions.group_access.notification_level >= return.forks_count","daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.permissions.group_access.notification_level)
(return.permissions.group_access.notification_level, return.forks_count)","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",0.5
get+projects,permissions.project_access.access_level,"return.permissions.project_access.access_level == return.permissions.group_access.access_level
return.permissions.project_access.access_level == 50","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.scalar.OneOfScalar","(return.permissions.project_access.access_level, return.permissions.group_access.access_level)
(return.permissions.project_access.access_level)","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",0.5
get+projects,permissions.project_access.notification_level,"return.permissions.project_access.notification_level == return.permissions.group_access.notification_level
return.permissions.project_access.notification_level == 3","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.scalar.OneOfScalar","(return.permissions.project_access.notification_level, return.permissions.group_access.notification_level)
(return.permissions.project_access.notification_level)","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",1.0
get+projects,repository_storage,"return.repository_storage == ""default""
LENGTH(return.repository_storage)==7","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.repository_storage)
(return.repository_storage)","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",1.0
get+projects,runners_token,LENGTH(return.runners_token)==29,daikon.inv.unary.string.FixedLengthString,(return.runners_token),/projects&/projects&get&200():::EXIT,1.0
get+projects,service_desk_enabled,"input.simple == return.service_desk_enabled
return.service_desk_enabled == false","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.scalar.OneOfScalar","(input.simple, return.service_desk_enabled)
(return.service_desk_enabled)","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",0.0
get+projects,shared_with_groups,"size(return.shared_with_groups[]) one of { 0, 1 }",daikon.inv.unary.scalar.OneOfScalar,(size(return.shared_with_groups[..])),/projects&/projects&get&200():::EXIT,0.0
get+projects,shared_with_groups.group_access_level,"return.group_access_level one of { 20, 30 }",daikon.inv.unary.scalar.OneOfScalar,(return.group_access_level),/projects&/projects&get&200&shared_with_groups():::EXIT,0.0
get+projects,shared_with_groups.group_full_path,"return.group_full_path one of { ""myjane"", ""salubriousness"" }",daikon.inv.unary.string.OneOfString,(return.group_full_path),/projects&/projects&get&200&shared_with_groups():::EXIT,0.0
get+projects,shared_with_groups.group_id,"return.group_id one of { 176, 1070 }",daikon.inv.unary.scalar.OneOfScalar,(return.group_id),/projects&/projects&get&200&shared_with_groups():::EXIT,0.0
get+projects,shared_with_groups.group_name,"return.group_name one of { ""effortlessly"", ""myjane"" }",daikon.inv.unary.string.OneOfString,(return.group_name),/projects&/projects&get&200&shared_with_groups():::EXIT,0.0
get+projects,star_count,"return.star_count >= 0
return.star_count >= return.statistics.lfs_objects_size","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.star_count)
(return.star_count, return.statistics.lfs_objects_size)","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",0.5
get+projects,statistics.commit_count,"return.statistics.commit_count >= 0
return.statistics.commit_count >= return.statistics.lfs_objects_size
return.statistics.commit_count >= size(return.shared_with_groups[])","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.statistics.commit_count)
(return.statistics.commit_count, return.statistics.lfs_objects_size)
(return.statistics.commit_count, size(return.shared_with_groups[..]))","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",0.3333333333333333
get+projects,statistics.job_artifacts_size,return.statistics.lfs_objects_size == return.statistics.job_artifacts_size,daikon.inv.binary.twoScalar.IntEqual,"(return.statistics.lfs_objects_size, return.statistics.job_artifacts_size)",/projects&/projects&get&200():::EXIT,0.0
get+projects,statistics.lfs_objects_size,"return.statistics.lfs_objects_size == return.statistics.packages_size
return.statistics.lfs_objects_size == return.statistics.snippets_size
return.statistics.lfs_objects_size == 0
return.statistics.lfs_objects_size <= size(return.shared_with_groups[])","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.twoScalar.IntLessEqual","(return.statistics.lfs_objects_size, return.statistics.packages_size)
(return.statistics.lfs_objects_size, return.statistics.snippets_size)
(return.statistics.lfs_objects_size)
(return.statistics.lfs_objects_size, size(return.shared_with_groups[..]))","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",0.0
get+projects,statistics.repository_size,"return.statistics.repository_size >= 0
return.statistics.repository_size >= return.statistics.lfs_objects_size
return.statistics.repository_size >= size(return.shared_with_groups[])","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.statistics.repository_size)
(return.statistics.repository_size, return.statistics.lfs_objects_size)
(return.statistics.repository_size, size(return.shared_with_groups[..]))","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",0.6666666666666666
get+projects,statistics.storage_size,"return.statistics.storage_size >= 0
return.statistics.storage_size >= return.statistics.repository_size
return.statistics.storage_size >= return.statistics.wiki_size
return.statistics.storage_size >= return.statistics.lfs_objects_size
return.statistics.storage_size >= size(return.shared_with_groups[])","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.statistics.storage_size)
(return.statistics.storage_size, return.statistics.repository_size)
(return.statistics.storage_size, return.statistics.wiki_size)
(return.statistics.storage_size, return.statistics.lfs_objects_size)
(return.statistics.storage_size, size(return.shared_with_groups[..]))","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",0.8
get+projects,statistics.wiki_size,"return.statistics.wiki_size one of { 0, 41943 }
return.statistics.wiki_size >= return.statistics.lfs_objects_size","daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.statistics.wiki_size)
(return.statistics.wiki_size, return.statistics.lfs_objects_size)","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",0.0
get+projects,tag_list,"return.id > size(return.tag_list[])
return.permissions.group_access.notification_level >= size(return.tag_list[])
return.statistics.lfs_objects_size <= size(return.tag_list[])","daikon.inv.binary.twoScalar.IntGreaterThan
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.twoScalar.IntLessEqual","(return.id, size(return.tag_list[..]))
(return.permissions.group_access.notification_level, size(return.tag_list[..]))
(return.statistics.lfs_objects_size, size(return.tag_list[..]))","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",0.3333333333333333
get+projects,visibility,"input.visibility == return.visibility
return.visibility one of { ""internal"", ""private"", ""public"" }","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString","(input.visibility, return.visibility)
(return.visibility)","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",1.0
get+projects,web_url,"return.web_url is a substring of return.http_url_to_repo
return.web_url is a substring of return.readme_url","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return.http_url_to_repo, return.web_url)
(return.web_url, return.readme_url)","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",1.0
get+projects_{id}_repository_compare,commit.authored_date,"LENGTH(return.commit.authored_date)==29
return.commit.authored_date is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.commit.authored_date)
(return.commit.authored_date)","/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200():::EXIT
/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200():::EXIT",1.0
get+projects_{id}_repository_compare,commit.committer_email,return.commit.committer_email is Email,daikon.inv.unary.string.IsEmail,(return.commit.committer_email),/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200():::EXIT,1.0
get+projects_{id}_repository_compare,commit.created_at,"LENGTH(return.commit.created_at)==29
return.commit.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.commit.created_at)
(return.commit.created_at)","/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200():::EXIT
/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200():::EXIT",1.0
get+projects_{id}_repository_compare,commit.id,"LENGTH(return.commit.id)==40
return.commit.short_id is a substring of return.commit.id","daikon.inv.unary.string.FixedLengthString
daikon.inv.binary.twoString.StdString$SubString","(return.commit.id)
(return.commit.id, return.commit.short_id)","/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200():::EXIT
/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200():::EXIT",1.0
get+projects_{id}_repository_compare,commit.message,return.commit.title is a substring of return.commit.message,daikon.inv.binary.twoString.StdString$SubString,"(return.commit.message, return.commit.title)",/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200():::EXIT,1.0
get+projects_{id}_repository_compare,commit.parent_ids,"All the elements of return.commit.parent_ids[] have LENGTH=40
size(return.commit.parent_ids[]) one of { 1, 2 }
size(return.commit.parent_ids[]) <= size(return.commits[])","daikon.inv.unary.stringsequence.SequenceFixedLengthString
daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.twoScalar.IntLessEqual","(return.commit.parent_ids[..])
(size(return.commit.parent_ids[..]))
(size(return.commit.parent_ids[..]), size(return.commits[..]))","/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200():::EXIT
/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200():::EXIT
/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200():::EXIT",0.6666666666666666
get+projects_{id}_repository_compare,commit.short_id,LENGTH(return.commit.short_id)==8,daikon.inv.unary.string.FixedLengthString,(return.commit.short_id),/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200():::EXIT,1.0
get+projects_{id}_repository_compare,commits.authored_date,"LENGTH(return.authored_date)==29
return.authored_date is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.authored_date)
(return.authored_date)","/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200&commits():::EXIT
/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200&commits():::EXIT",1.0
get+projects_{id}_repository_compare,commits.committer_email,return.committer_email is Email,daikon.inv.unary.string.IsEmail,(return.committer_email),/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200&commits():::EXIT,1.0
get+projects_{id}_repository_compare,commits.created_at,"LENGTH(return.created_at)==29
return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.created_at)
(return.created_at)","/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200&commits():::EXIT
/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200&commits():::EXIT",1.0
get+projects_{id}_repository_compare,commits.id,"LENGTH(return.id)==40
return.short_id is a substring of return.id","daikon.inv.unary.string.FixedLengthString
daikon.inv.binary.twoString.StdString$SubString","(return.id)
(return.id, return.short_id)","/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200&commits():::EXIT
/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200&commits():::EXIT",1.0
get+projects_{id}_repository_compare,commits.message,return.title is a substring of return.message,daikon.inv.binary.twoString.StdString$SubString,"(return.message, return.title)",/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200&commits():::EXIT,1.0
get+projects_{id}_repository_compare,commits.parent_ids,"All the elements of return.parent_ids[] have LENGTH=40
size(return.parent_ids[]) one of { 0, 1, 2 }","daikon.inv.unary.stringsequence.SequenceFixedLengthString
daikon.inv.unary.scalar.OneOfScalar","(return.parent_ids[..])
(size(return.parent_ids[..]))","/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200&commits():::EXIT
/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200&commits():::EXIT",1.0
get+projects_{id}_repository_compare,commits.short_id,LENGTH(return.short_id)==8,daikon.inv.unary.string.FixedLengthString,(return.short_id),/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200&commits():::EXIT,1.0
get+projects_{id}_repository_compare,compare_same_ref,"return.compare_same_ref one of { ""false"", ""true"" }",daikon.inv.unary.string.OneOfString,(return.compare_same_ref),/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200():::EXIT,1.0
get+projects_{id}_repository_compare,compare_timeout,"return.compare_timeout one of { ""false"", ""true"" }",daikon.inv.unary.string.OneOfString,(return.compare_timeout),/projects/{id}/repository/compare&/projects/{id}/repository/compare&get&200():::EXIT,1.0
get+projects_{id}_repository_contributors,additions,"return.additions == return.deletions
return.additions == ""0""
LENGTH(return.additions)==1
return.additions is Numeric","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.IsNumeric","(return.additions, return.deletions)
(return.additions)
(return.additions)
(return.additions)","/projects/{id}/repository/contributors&/projects/{id}/repository/contributors&get&200():::EXIT
/projects/{id}/repository/contributors&/projects/{id}/repository/contributors&get&200():::EXIT
/projects/{id}/repository/contributors&/projects/{id}/repository/contributors&get&200():::EXIT
/projects/{id}/repository/contributors&/projects/{id}/repository/contributors&get&200():::EXIT",0.25
get+projects_{id}_repository_contributors,commits,return.commits is Numeric,daikon.inv.unary.string.IsNumeric,(return.commits),/projects/{id}/repository/contributors&/projects/{id}/repository/contributors&get&200():::EXIT,1.0
get+projects_{id}_repository_merge_base,authored_date,"LENGTH(return.authored_date)==29
return.authored_date is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.authored_date)
(return.authored_date)","/projects/{id}/repository/merge_base&/projects/{id}/repository/merge_base&get&200():::EXIT
/projects/{id}/repository/merge_base&/projects/{id}/repository/merge_base&get&200():::EXIT",1.0
get+projects_{id}_repository_merge_base,committed_date,"return.committed_date == return.created_at
LENGTH(return.committed_date)==29
return.committed_date is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.committed_date, return.created_at)
(return.committed_date)
(return.committed_date)","/projects/{id}/repository/merge_base&/projects/{id}/repository/merge_base&get&200():::EXIT
/projects/{id}/repository/merge_base&/projects/{id}/repository/merge_base&get&200():::EXIT
/projects/{id}/repository/merge_base&/projects/{id}/repository/merge_base&get&200():::EXIT",1.0
get+projects_{id}_repository_merge_base,committer_email,return.committer_email is Email,daikon.inv.unary.string.IsEmail,(return.committer_email),/projects/{id}/repository/merge_base&/projects/{id}/repository/merge_base&get&200():::EXIT,1.0
get+projects_{id}_repository_merge_base,id,"LENGTH(return.id)==40
return.short_id is a substring of return.id","daikon.inv.unary.string.FixedLengthString
daikon.inv.binary.twoString.StdString$SubString","(return.id)
(return.id, return.short_id)","/projects/{id}/repository/merge_base&/projects/{id}/repository/merge_base&get&200():::EXIT
/projects/{id}/repository/merge_base&/projects/{id}/repository/merge_base&get&200():::EXIT",1.0
get+projects_{id}_repository_merge_base,message,return.title is a substring of return.message,daikon.inv.binary.twoString.StdString$SubString,"(return.message, return.title)",/projects/{id}/repository/merge_base&/projects/{id}/repository/merge_base&get&200():::EXIT,1.0
get+projects_{id}_repository_merge_base,parent_ids,"All the elements of return.parent_ids[] have LENGTH=40
size(return.parent_ids[]) one of { 0, 1, 2 }
size(input.refs[]) >= size(return.parent_ids[])","daikon.inv.unary.stringsequence.SequenceFixedLengthString
daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.parent_ids[..])
(size(return.parent_ids[..]))
(size(input.refs[..]), size(return.parent_ids[..]))","/projects/{id}/repository/merge_base&/projects/{id}/repository/merge_base&get&200():::EXIT
/projects/{id}/repository/merge_base&/projects/{id}/repository/merge_base&get&200():::EXIT
/projects/{id}/repository/merge_base&/projects/{id}/repository/merge_base&get&200():::EXIT",1.0
get+projects_{id}_repository_merge_base,short_id,LENGTH(return.short_id)==8,daikon.inv.unary.string.FixedLengthString,(return.short_id),/projects/{id}/repository/merge_base&/projects/{id}/repository/merge_base&get&200():::EXIT,1.0
get+projects_{id}_repository_tree,array,input.per_page >= size(return.array[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(input.per_page, size(return.array[..]))",/projects/{id}/repository/tree&/projects/{id}/repository/tree&get&200%array():::EXIT,1.0
get+projects_{id}_repository_tree,id,LENGTH(return.id)==40,daikon.inv.unary.string.FixedLengthString,(return.id),/projects/{id}/repository/tree&/projects/{id}/repository/tree&get&200():::EXIT,1.0
get+projects_{id}_repository_tree,mode,"return.mode one of { ""040000"", ""100644"", ""100755"" }
LENGTH(return.mode)==6
return.mode is Numeric","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.IsNumeric","(return.mode)
(return.mode)
(return.mode)","/projects/{id}/repository/tree&/projects/{id}/repository/tree&get&200():::EXIT
/projects/{id}/repository/tree&/projects/{id}/repository/tree&get&200():::EXIT
/projects/{id}/repository/tree&/projects/{id}/repository/tree&get&200():::EXIT",0.6666666666666666
get+projects_{id}_repository_tree,name,return.name is a substring of return.path,daikon.inv.binary.twoString.StdString$SubString,"(return.name, return.path)",/projects/{id}/repository/tree&/projects/{id}/repository/tree&get&200():::EXIT,1.0
get+projects_{id}_repository_tree,type,"return.type one of { ""blob"", ""tree"" }
LENGTH(return.type)==4","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.type)
(return.type)","/projects/{id}/repository/tree&/projects/{id}/repository/tree&get&200():::EXIT
/projects/{id}/repository/tree&/projects/{id}/repository/tree&get&200():::EXIT",1.0
