endpoint,group,description
get+v1_reporting_report_types,data.data_available_start,"Earliest time for which this Report Type is available. Measured in seconds since the Unix epoch, schema: {""type"": ""integer"", ""format"": ""unix-time""}"
get+v1_reporting_report_types,data.name,"Human-readable name of the Report Type, schema: {""maxLength"": 5000, ""type"": ""string""}"
get+v1_reporting_report_types,data.object,"String representing the object's type. Objects of the same type share the same value, schema: {""type"": ""string"", ""enum"": [""reporting.report_type""]}"
get+v1_reporting_report_types,data.updated,"When this Report Type was latest updated. Measured in seconds since the Unix epoch, schema: {""type"": ""integer"", ""format"": ""unix-time""}"
get+v1_tax_rates,data.active,"Attribute active is responded to by parameter active with a description: Optional flag to filter by tax rates that are either active or inactive (archived)
Defaults to `true`. When set to `false`, this tax rate cannot be used with new applications or Checkout Sessions, but will still work for subscriptions and invoices that already have it set"
get+v1_tax_rates,data.country,"Two-letter country code ([ISO 3166-1 alpha-2](https://en.wikipedia.org/wiki/ISO_3166-1_alpha-2)). schema: {""maxLength"": 5000, ""nullable"": true, ""type"": ""string""}_x000D_"
get+v1_tax_rates,data.created,"Time at which the object was created. Measured in seconds since the Unix epoch. schema: {""format"": ""unix-time"", ""type"": ""integer""}"
get+v1_tax_rates,data.description,"An arbitrary string attached to the tax rate for your internal use only. It will not be visible to your customers, schema: {""maxLength"": 5000, ""type"": ""string""}"
get+v1_tax_rates,data.display_name,"The display name of the tax rates as it will appear to your customer on their receipt email, PDF, and the hosted invoice page, schema: {""maxLength"": 5000, ""type"": ""string""}"
get+v1_tax_rates,data.id,"Unique identifier for the object, schema: {""maxLength"": 5000, ""type"": ""string""}"
get+v1_tax_rates,data.inclusive,"Attribute inclusive is responded to by parameter inclusive with a description: Optional flag to filter by tax rates that are inclusive (or those that are not inclusive)
This specifies if the tax rate is inclusive or exclusive"
get+v1_tax_rates,data.jurisdiction,"The jurisdiction for the tax rate. You can use this label field for tax reporting purposes. It also appears on your customer’s invoice, schema: {""maxLength"": 5000, ""type"": ""string""}
The jurisdiction for the tax rate. You can use this label field for tax reporting purposes. It also appears on your customer’s invoice. schema: {""maxLength"": 5000, ""nullable"": true, ""type"": ""string""}_x000D_
The jurisdiction for the tax rate. You can use this label field for tax reporting purposes. It also appears on your customer’s invoice, schema: {""maxLength"": 5000, ""type"": ""string""}
The jurisdiction for the tax rate. You can use this label field for tax reporting purposes. It also appears on your customer’s invoice. schema: {""maxLength"": 5000, ""nullable"": true, ""type"": ""string""}_x000D_"
get+v1_tax_rates,data.jurisdiction_level,"The level of the jurisdiction that imposes this tax rate. Will be `null` for manually defined tax rates. schema: {""enum"": [""city"", ""country"", ""county"", ""district"", ""multiple"", ""state""], ""nullable"": true, ""type"": ""string""}"
get+v1_tax_rates,data.livemode,Has the value `true` if the object exists in live mode or the value `false` if the object exists in test mode
get+v1_tax_rates,data.object,"String representing the object's type. Objects of the same type share the same value, schema: {""type"": ""string"", ""enum"": [""tax_rate""]}"
get+v1_tax_rates,data.percentage,"Tax rate percentage out of 100. For tax calculations with automatic_tax[enabled]=true, this percentage includes the statutory tax rate of non-taxable jurisdictions, schema: {""type"": ""number"", ""format"": ""uri""}"
get+v1_tax_rates,data.state,[ISO 3166-2 subdivision code](https://en.wikipedia.org/wiki/ISO_3166-2:US
get+v1_tax_rates,data.tax_type,"The high-level tax type, such as `vat` or `sales_tax`, schema: {""type"": ""string"", ""enum"": [""amusement_tax"", ""communications_tax"", ""gst"", ""hst"", ""igst"", ""jct"", ""lease_tax"", ""pst"", ""qst"", ""rst"", ""sales_tax"", ""vat""]}"
get+v1_tax_rates,has_more,nan
get+v1_test_helpers_test_clocks,data.deletes_after,"Time at which this clock is scheduled to auto delete, schema: {""type"": ""integer"", ""format"": ""unix-time""}"
get+v1_test_helpers_test_clocks,data.frozen_time,"Time at which all objects belonging to this clock are frozen, schema: {""type"": ""integer"", ""format"": ""unix-time""}"
get+v1_test_helpers_test_clocks,data.id,"Attribute id is responded to by parameter starting_after with a description: A cursor for use in pagination. `starting_after` is an object ID that defines your place in the list. For instance, if you make a list request and receive 100 objects, ending with `obj_foo`, your subsequent call can include `starting_after=obj_foo` in order to fetch the next page of the list
Unique identifier for the object, schema: {""maxLength"": 5000, ""type"": ""string""}"
get+v1_test_helpers_test_clocks,data.name,"The custom name supplied at creation, schema: {""maxLength"": 5000, ""type"": ""string""}"
get+v1_test_helpers_test_clocks,data.object,"String representing the object's type. Objects of the same type share the same value, schema: {""type"": ""string"", ""enum"": [""test_helpers.test_clock""]}"
get+v1_webhook_endpoints,data.api_version,"The API version events are rendered as for this webhook endpoint, schema: {""maxLength"": 5000, ""type"": ""string""}"
get+v1_webhook_endpoints,data.application,"The ID of the associated Connect application. schema: {""maxLength"": 5000, ""nullable"": true, ""type"": ""string""}_x000D_"
get+v1_webhook_endpoints,data.created,"Time at which the object was created. Measured in seconds since the Unix epoch. schema: {""format"": ""unix-time"", ""type"": ""integer""}_x000D_"
get+v1_webhook_endpoints,data.description,"An optional description of what the webhook is used for, schema: {""maxLength"": 5000, ""type"": ""string""}"
get+v1_webhook_endpoints,data.id,"Attribute id is responded to by parameter ending_before with a description: A cursor for use in pagination. `ending_before` is an object ID that defines your place in the list. For instance, if you make a list request and receive 100 objects, starting with `obj_bar`, your subsequent call can include `ending_before=obj_bar` in order to fetch the previous page of the list
Attribute id is responded to by parameter starting_after with a description: A cursor for use in pagination. `starting_after` is an object ID that defines your place in the list. For instance, if you make a list request and receive 100 objects, ending with `obj_foo`, your subsequent call can include `starting_after=obj_foo` in order to fetch the next page of the list
Attribute id is responded to by parameter ending_before with a description: A cursor for use in pagination. `ending_before` is an object ID that defines your place in the list. For instance, if you make a list request and receive 100 objects, starting with `obj_bar`, your subsequent call can include `ending_before=obj_bar` in order to fetch the previous page of the list
Attribute id is responded to by parameter starting_after with a description: A cursor for use in pagination. `starting_after` is an object ID that defines your place in the list. For instance, if you make a list request and receive 100 objects, ending with `obj_foo`, your subsequent call can include `starting_after=obj_foo` in order to fetch the next page of the list
Unique identifier for the object, schema: {""maxLength"": 5000, ""type"": ""string""}"
get+v1_webhook_endpoints,data.livemode,Has the value `true` if the object exists in live mode or the value `false` if the object exists in test mode
get+v1_webhook_endpoints,data.object,"String representing the object's type. Objects of the same type share the same value, schema: {""type"": ""string"", ""enum"": [""webhook_endpoint""]}"
get+v1_webhook_endpoints,data.secret,"The endpoint's secret, used to generate [webhook signatures](https://stripe.com/docs/webhooks/signatures). Only returned at creation. schema: {""maxLength"": 5000, ""type"": ""string""}_x000D_"
get+v1_webhook_endpoints,data.status,"The status of the webhook. It can be `enabled` or `disabled`, schema: {""maxLength"": 5000, ""type"": ""string""}"
get+v1_webhook_endpoints,data.url,"The URL of the webhook endpoint, schema: {""maxLength"": 5000, ""type"": ""string""}"
get+v1_webhook_endpoints,has_more,nan
post+v1_account_links,expires_at,"The timestamp at which this account link will expire, schema: {""type"": ""integer"", ""format"": ""unix-time""}"
post+v1_account_links,object,"String representing the object's type. Objects of the same type share the same value, schema: {""type"": ""string"", ""enum"": [""account_link""]}"
post+v1_account_links,url,"The URL for the account link, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_apple_pay_domains,domain_name,"{""maxLength"": 5000, ""type"": ""string""}"
post+v1_apple_pay_domains,id,"Unique identifier for the object, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_apple_pay_domains,livemode,Has the value `true` if the object exists in live mode or the value `false` if the object exists in test mode
post+v1_ephemeral_keys,expires,"Time at which the key will expire. Measured in seconds since the Unix epoch, schema: {""type"": ""integer"", ""format"": ""unix-time""}"
post+v1_ephemeral_keys,id,"Unique identifier for the object, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_ephemeral_keys,object,"String representing the object's type. Objects of the same type share the same value, schema: {""type"": ""string"", ""enum"": [""ephemeral_key""]}"
post+v1_ephemeral_keys,secret,"The key's secret. You can use this value to make authorized requests to the Stripe API, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_radar_value_list_items,created_by,"The name or email address of the user who added this item to the value list, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_radar_value_list_items,id,"Unique identifier for the object, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_radar_value_list_items,object,"String representing the object's type. Objects of the same type share the same value, schema: {""type"": ""string"", ""enum"": [""radar.value_list_item""]}"
post+v1_radar_value_list_items,value,"The value of the item, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_radar_value_list_items,value_list,"The identifier of the value list this item belongs to, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_tax_rates,active,"Defaults to `true`. When set to `false`, this tax rate cannot be used with new applications or Checkout Sessions, but will still work for subscriptions and invoices that already have it set"
post+v1_tax_rates,description,"An arbitrary string attached to the tax rate for your internal use only. It will not be visible to your customers, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_tax_rates,display_name,"The display name of the tax rates as it will appear to your customer on their receipt email, PDF, and the hosted invoice page, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_tax_rates,id,"Unique identifier for the object, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_tax_rates,inclusive,This specifies if the tax rate is inclusive or exclusive
post+v1_tax_rates,jurisdiction,"The jurisdiction for the tax rate. You can use this label field for tax reporting purposes. It also appears on your customer’s invoice, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_tax_rates,livemode,Has the value `true` if the object exists in live mode or the value `false` if the object exists in test mode
post+v1_tax_rates,object,"String representing the object's type. Objects of the same type share the same value, schema: {""type"": ""string"", ""enum"": [""tax_rate""]}"
post+v1_tax_rates,percentage,"Tax rate percentage out of 100. For tax calculations with automatic_tax[enabled]=true, this percentage includes the statutory tax rate of non-taxable jurisdictions, schema: {""type"": ""number"", ""format"": ""uri""}"
post+v1_tax_rates,state,[ISO 3166-2 subdivision code](https://en.wikipedia.org/wiki/ISO_3166-2:US
post+v1_tax_rates,tax_type,"The high-level tax type, such as `vat` or `sales_tax`, schema: {""type"": ""string"", ""enum"": [""amusement_tax"", ""communications_tax"", ""gst"", ""hst"", ""igst"", ""jct"", ""lease_tax"", ""pst"", ""qst"", ""rst"", ""sales_tax"", ""vat""]}"
post+v1_test_helpers_test_clocks,created,"Time at which the object was created. Measured in seconds since the Unix epoch. schema: {""format"": ""unix-time"", ""type"": ""integer""}_x000D_"
post+v1_test_helpers_test_clocks,deletes_after,"Time at which this clock is scheduled to auto delete, schema: {""type"": ""integer"", ""format"": ""unix-time""}"
post+v1_test_helpers_test_clocks,frozen_time,"Time at which all objects belonging to this clock are frozen, schema: {""type"": ""integer"", ""format"": ""unix-time""}"
post+v1_test_helpers_test_clocks,id,"Unique identifier for the object, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_test_helpers_test_clocks,name,"The custom name supplied at creation, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_test_helpers_test_clocks,object,"String representing the object's type. Objects of the same type share the same value, schema: {""type"": ""string"", ""enum"": [""test_helpers.test_clock""]}"
post+v1_webhook_endpoints,api_version,"The API version events are rendered as for this webhook endpoint, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_webhook_endpoints,application,"The ID of the associated Connect application. schema: {""maxLength"": 5000, ""nullable"": true, ""type"": ""string""}_x000D_"
post+v1_webhook_endpoints,created,"Time at which the object was created. Measured in seconds since the Unix epoch. schema: {""format"": ""unix-time"", ""type"": ""integer""}_x000D_"
post+v1_webhook_endpoints,description,"An optional description of what the webhook is used for, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_webhook_endpoints,id,"Unique identifier for the object, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_webhook_endpoints,livemode,Has the value `true` if the object exists in live mode or the value `false` if the object exists in test mode
post+v1_webhook_endpoints,object,"String representing the object's type. Objects of the same type share the same value, schema: {""type"": ""string"", ""enum"": [""webhook_endpoint""]}"
post+v1_webhook_endpoints,secret,"The endpoint's secret, used to generate [webhook signatures](https://stripe.com/docs/webhooks/signatures). Only returned at creation. schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_webhook_endpoints,status,"The status of the webhook. It can be `enabled` or `disabled`, schema: {""maxLength"": 5000, ""type"": ""string""}"
post+v1_webhook_endpoints,url,"The URL of the webhook endpoint, schema: {""maxLength"": 5000, ""type"": ""string""}"
