endpoint,group,description
get+youtube_v3_videos,items.contentDetails.contentRating.catvfrRating,"The video's rating from the Canadian Radio-Television and Telecommunications Commission (CRTC) for Canadian French-language broadcasts. For more information, see the Canadian Broadcast Standards Council website. schema: {""enum"": [""catvfrUnspecified"", ""catvfrG"", ""catvfr8plus"", ""catvfr13plus"", ""catvfr16plus"", ""catvfr18plus"", ""catvfrUnrated"", ""catvfrE""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.cbfcRating,"The video's Central Board of Film Certification (CBFC - India) rating. schema: {""enum"": [""cbfcUnspecified"", ""cbfcU"", ""cbfcUA"", ""cbfcA"", ""cbfcS"", ""cbfcUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.cccRating,"The video's Consejo de CalificaciÃ³n CinematogrÃ¡fica (Chile) rating. schema: {""enum"": [""cccUnspecified"", ""cccTe"", ""ccc6"", ""ccc14"", ""ccc18"", ""ccc18v"", ""ccc18s"", ""cccUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.cceRating,"The video's rating from Portugal's ComissÃ£o de ClassificaÃ§Ã£o de EspectÂ´culos. schema: {""enum"": [""cceUnspecified"", ""cceM4"", ""cceM6"", ""cceM12"", ""cceM16"", ""cceM18"", ""cceUnrated"", ""cceM14""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.chfilmRating,"The video's rating in Switzerland. schema: {""enum"": [""chfilmUnspecified"", ""chfilm0"", ""chfilm6"", ""chfilm12"", ""chfilm16"", ""chfilm18"", ""chfilmUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.chvrsRating,"The video's Canadian Home Video Rating System (CHVRS) rating. schema: {""enum"": [""chvrsUnspecified"", ""chvrsG"", ""chvrsPg"", ""chvrs14a"", ""chvrs18a"", ""chvrsR"", ""chvrsE"", ""chvrsUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.cicfRating,"The video's rating from the Commission de ContrÃ´le des Films (Belgium). schema: {""enum"": [""cicfUnspecified"", ""cicfE"", ""cicfKtEa"", ""cicfKntEna"", ""cicfUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.cnaRating,"The video's rating from Romania's CONSILIUL NATIONAL AL AUDIOVIZUALULUI (CNA). schema: {""enum"": [""cnaUnspecified"", ""cnaAp"", ""cna12"", ""cna15"", ""cna18"", ""cna18plus"", ""cnaUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.cncRating,"Rating system in France - Commission de classification cinematographique schema: {""enum"": [""cncUnspecified"", ""cncT"", ""cnc10"", ""cnc12"", ""cnc16"", ""cnc18"", ""cncE"", ""cncInterdiction"", ""cncUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.csaRating,"The video's rating from France's Conseil supÃ©rieur de lâ€™audiovisuel, which rates broadcast content. schema: {""enum"": [""csaUnspecified"", ""csaT"", ""csa10"", ""csa12"", ""csa16"", ""csa18"", ""csaInterdiction"", ""csaUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.cscfRating,"The video's rating from Luxembourg's Commission de surveillance de la classification des films (CSCF). schema: {""enum"": [""cscfUnspecified"", ""cscfAl"", ""cscfA"", ""cscf6"", ""cscf9"", ""cscf12"", ""cscf16"", ""cscf18"", ""cscfUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.czfilmRating,"The video's rating in the Czech Republic. schema: {""enum"": [""czfilmUnspecified"", ""czfilmU"", ""czfilm12"", ""czfilm14"", ""czfilm18"", ""czfilmUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.djctqRating,"The video's Departamento de JustiÃ§a, ClassificaÃ§Ã£o, QualificaÃ§Ã£o e TÃ­tulos (DJCQT - Brazil) rating. schema: {""enum"": [""djctqUnspecified"", ""djctqL"", ""djctq10"", ""djctq12"", ""djctq14"", ""djctq16"", ""djctq18"", ""djctqEr"", ""djctqL10"", ""djctqL12"", ""djctqL14"", ""djctqL16"", ""djctqL18"", ""djctq1012"", ""djctq1014"", ""djctq1016"", ""djctq1018"", ""djctq1214"", ""djctq1216"", ""djctq1218"", ""djctq1416"", ""djctq1418"", ""djctq1618"", ""djctqUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.djctqRatingReasons,"Reasons that explain why the video received its DJCQT (Brazil) rating. schema: {""type"": ""array""}"
get+youtube_v3_videos,items.contentDetails.contentRating.ecbmctRating,"Rating system in Turkey - Evaluation and Classification Board of the Ministry of Culture and Tourism schema: {""enum"": [""ecbmctUnspecified"", ""ecbmctG"", ""ecbmct7a"", ""ecbmct7plus"", ""ecbmct13a"", ""ecbmct13plus"", ""ecbmct15a"", ""ecbmct15plus"", ""ecbmct18plus"", ""ecbmctUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.eefilmRating,"The video's rating in Estonia. schema: {""enum"": [""eefilmUnspecified"", ""eefilmPere"", ""eefilmL"", ""eefilmMs6"", ""eefilmK6"", ""eefilmMs12"", ""eefilmK12"", ""eefilmK14"", ""eefilmK16"", ""eefilmUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.egfilmRating,"The video's rating in Egypt. schema: {""enum"": [""egfilmUnspecified"", ""egfilmGn"", ""egfilm18"", ""egfilmBn"", ""egfilmUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.eirinRating,"The video's Eirin (æ˜ å€«) rating. Eirin is the Japanese rating system. schema: {""enum"": [""eirinUnspecified"", ""eirinG"", ""eirinPg12"", ""eirinR15plus"", ""eirinR18plus"", ""eirinUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.fcbmRating,"The video's rating from Malaysia's Film Censorship Board. schema: {""enum"": [""fcbmUnspecified"", ""fcbmU"", ""fcbmPg13"", ""fcbmP13"", ""fcbm18"", ""fcbm18sx"", ""fcbm18pa"", ""fcbm18sg"", ""fcbm18pl"", ""fcbmUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.fcoRating,"The video's rating from Hong Kong's Office for Film, Newspaper and Article Administration. schema: {""enum"": [""fcoUnspecified"", ""fcoI"", ""fcoIia"", ""fcoIib"", ""fcoIi"", ""fcoIii"", ""fcoUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.fmocRating,"This property has been deprecated. Use the contentDetails.contentRating.cncRating instead. schema: {""enum"": [""fmocUnspecified"", ""fmocU"", ""fmoc10"", ""fmoc12"", ""fmoc16"", ""fmoc18"", ""fmocE"", ""fmocUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.fpbRating,"The video's rating from South Africa's Film and Publication Board. schema: {""enum"": [""fpbUnspecified"", ""fpbA"", ""fpbPg"", ""fpb79Pg"", ""fpb1012Pg"", ""fpb13"", ""fpb16"", ""fpb18"", ""fpbX18"", ""fpbXx"", ""fpbUnrated"", ""fpb10""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.fpbRatingReasons,"Reasons that explain why the video received its FPB (South Africa) rating. schema: {""type"": ""array""}"
get+youtube_v3_videos,items.contentDetails.contentRating.fskRating,"The video's Freiwillige Selbstkontrolle der Filmwirtschaft (FSK - Germany) rating. schema: {""enum"": [""fskUnspecified"", ""fsk0"", ""fsk6"", ""fsk12"", ""fsk16"", ""fsk18"", ""fskUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.grfilmRating,"The video's rating in Greece. schema: {""enum"": [""grfilmUnspecified"", ""grfilmK"", ""grfilmE"", ""grfilmK12"", ""grfilmK13"", ""grfilmK15"", ""grfilmK17"", ""grfilmK18"", ""grfilmUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.icaaRating,"The video's Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA - Spain) rating. schema: {""enum"": [""icaaUnspecified"", ""icaaApta"", ""icaa7"", ""icaa12"", ""icaa13"", ""icaa16"", ""icaa18"", ""icaaX"", ""icaaUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.ifcoRating,"The video's Irish Film Classification Office (IFCO - Ireland) rating. See the IFCO website for more information. schema: {""enum"": [""ifcoUnspecified"", ""ifcoG"", ""ifcoPg"", ""ifco12"", ""ifco12a"", ""ifco15"", ""ifco15a"", ""ifco16"", ""ifco18"", ""ifcoUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.ilfilmRating,"The video's rating in Israel. schema: {""enum"": [""ilfilmUnspecified"", ""ilfilmAa"", ""ilfilm12"", ""ilfilm14"", ""ilfilm16"", ""ilfilm18"", ""ilfilmUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.incaaRating,"The video's INCAA (Instituto Nacional de Cine y Artes Audiovisuales - Argentina) rating. schema: {""enum"": [""incaaUnspecified"", ""incaaAtp"", ""incaaSam13"", ""incaaSam16"", ""incaaSam18"", ""incaaC"", ""incaaUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.kfcbRating,"The video's rating from the Kenya Film Classification Board. schema: {""enum"": [""kfcbUnspecified"", ""kfcbG"", ""kfcbPg"", ""kfcb16plus"", ""kfcbR"", ""kfcbUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.kijkwijzerRating,"The video's NICAM/Kijkwijzer rating from the Nederlands Instituut voor de Classificatie van Audiovisuele Media (Netherlands). schema: {""enum"": [""kijkwijzerUnspecified"", ""kijkwijzerAl"", ""kijkwijzer6"", ""kijkwijzer9"", ""kijkwijzer12"", ""kijkwijzer16"", ""kijkwijzer18"", ""kijkwijzerUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.kmrbRating,"The video's Korea Media Rating Board (ì˜ìƒë¬¼ë“±ê¸‰ìœ„ì›íšŒ) rating. The KMRB rates videos in South Korea. schema: {""enum"": [""kmrbUnspecified"", ""kmrbAll"", ""kmrb12plus"", ""kmrb15plus"", ""kmrbTeenr"", ""kmrbR"", ""kmrbUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.lsfRating,"The video's rating from Indonesia's Lembaga Sensor Film. schema: {""enum"": [""lsfUnspecified"", ""lsfSu"", ""lsfA"", ""lsfBo"", ""lsf13"", ""lsfR"", ""lsf17"", ""lsfD"", ""lsf21"", ""lsfUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.mccaaRating,"The video's rating from Malta's Film Age-Classification Board. schema: {""enum"": [""mccaaUnspecified"", ""mccaaU"", ""mccaaPg"", ""mccaa12a"", ""mccaa12"", ""mccaa14"", ""mccaa15"", ""mccaa16"", ""mccaa18"", ""mccaaUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.mccypRating,"The video's rating from the Danish Film Institute's (Det Danske Filminstitut) Media Council for Children and Young People. schema: {""enum"": [""mccypUnspecified"", ""mccypA"", ""mccyp7"", ""mccyp11"", ""mccyp15"", ""mccypUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.mcstRating,"The video's rating system for Vietnam - MCST schema: {""enum"": [""mcstUnspecified"", ""mcstP"", ""mcst0"", ""mcstC13"", ""mcstC16"", ""mcst16plus"", ""mcstC18"", ""mcstGPg"", ""mcstUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.mdaRating,"The video's rating from Singapore's Media Development Authority (MDA) and, specifically, it's Board of Film Censors (BFC). schema: {""enum"": [""mdaUnspecified"", ""mdaG"", ""mdaPg"", ""mdaPg13"", ""mdaNc16"", ""mdaM18"", ""mdaR21"", ""mdaUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.medietilsynetRating,"The video's rating from Medietilsynet, the Norwegian Media Authority. schema: {""enum"": [""medietilsynetUnspecified"", ""medietilsynetA"", ""medietilsynet6"", ""medietilsynet7"", ""medietilsynet9"", ""medietilsynet11"", ""medietilsynet12"", ""medietilsynet15"", ""medietilsynet18"", ""medietilsynetUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.mekuRating,"The video's rating from Finland's Kansallinen Audiovisuaalinen Instituutti (National Audiovisual Institute). schema: {""enum"": [""mekuUnspecified"", ""mekuS"", ""meku7"", ""meku12"", ""meku16"", ""meku18"", ""mekuUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.menaMpaaRating,"The rating system for MENA countries, a clone of MPAA. It is needed to prevent titles go live w/o additional QC check, since some of them can be inappropriate for the countries at all. See b/33408548 for more details. schema: {""enum"": [""menaMpaaUnspecified"", ""menaMpaaG"", ""menaMpaaPg"", ""menaMpaaPg13"", ""menaMpaaR"", ""menaMpaaUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.mibacRating,"The video's rating from the Ministero dei Beni e delle AttivitÃ  Culturali e del Turismo (Italy). schema: {""enum"": [""mibacUnspecified"", ""mibacT"", ""mibacVap"", ""mibacVm12"", ""mibacVm14"", ""mibacVm18"", ""mibacUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.mocRating,"The video's Ministerio de Cultura (Colombia) rating. schema: {""enum"": [""mocUnspecified"", ""mocE"", ""mocT"", ""moc7"", ""moc12"", ""moc15"", ""moc18"", ""mocX"", ""mocBanned"", ""mocUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.moctwRating,"The video's rating from Taiwan's Ministry of Culture (æ–‡åŒ–éƒ¨). schema: {""enum"": [""moctwUnspecified"", ""moctwG"", ""moctwP"", ""moctwPg"", ""moctwR"", ""moctwUnrated"", ""moctwR12"", ""moctwR15""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.mpaaRating,"The video's Motion Picture Association of America (MPAA) rating. schema: {""enum"": [""mpaaUnspecified"", ""mpaaG"", ""mpaaPg"", ""mpaaPg13"", ""mpaaR"", ""mpaaNc17"", ""mpaaX"", ""mpaaUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.mpaatRating,"The rating system for trailer, DVD, and Ad in the US. See http://movielabs.com/md/ratings/v2.3/html/US_MPAAT_Ratings.html. schema: {""enum"": [""mpaatUnspecified"", ""mpaatGb"", ""mpaatRb""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.mtrcbRating,"The video's rating from the Movie and Television Review and Classification Board (Philippines). schema: {""enum"": [""mtrcbUnspecified"", ""mtrcbG"", ""mtrcbPg"", ""mtrcbR13"", ""mtrcbR16"", ""mtrcbR18"", ""mtrcbX"", ""mtrcbUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.nbcRating,"The video's rating from the Maldives National Bureau of Classification. schema: {""enum"": [""nbcUnspecified"", ""nbcG"", ""nbcPg"", ""nbc12plus"", ""nbc15plus"", ""nbc18plus"", ""nbc18plusr"", ""nbcPu"", ""nbcUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.nbcplRating,"The video's rating in Poland. schema: {""enum"": [""nbcplUnspecified"", ""nbcplI"", ""nbcplIi"", ""nbcplIii"", ""nbcplIv"", ""nbcpl18plus"", ""nbcplUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.nfrcRating,"The video's rating from the Bulgarian National Film Center. schema: {""enum"": [""nfrcUnspecified"", ""nfrcA"", ""nfrcB"", ""nfrcC"", ""nfrcD"", ""nfrcX"", ""nfrcUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.nfvcbRating,"The video's rating from Nigeria's National Film and Video Censors Board. schema: {""enum"": [""nfvcbUnspecified"", ""nfvcbG"", ""nfvcbPg"", ""nfvcb12"", ""nfvcb12a"", ""nfvcb15"", ""nfvcb18"", ""nfvcbRe"", ""nfvcbUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.nkclvRating,"The video's rating from the NacionÃ£lais Kino centrs (National Film Centre of Latvia). schema: {""enum"": [""nkclvUnspecified"", ""nkclvU"", ""nkclv7plus"", ""nkclv12plus"", ""nkclv16plus"", ""nkclv18plus"", ""nkclvUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.nmcRating,"The National Media Council ratings system for United Arab Emirates. schema: {""enum"": [""nmcUnspecified"", ""nmcG"", ""nmcPg"", ""nmcPg13"", ""nmcPg15"", ""nmc15plus"", ""nmc18plus"", ""nmc18tc"", ""nmcUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.oflcRating,"The video's Office of Film and Literature Classification (OFLC - New Zealand) rating. schema: {""enum"": [""oflcUnspecified"", ""oflcG"", ""oflcPg"", ""oflcM"", ""oflcR13"", ""oflcR15"", ""oflcR16"", ""oflcR18"", ""oflcUnrated"", ""oflcRp13"", ""oflcRp16"", ""oflcRp18""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.pefilmRating,"The video's rating in Peru. schema: {""enum"": [""pefilmUnspecified"", ""pefilmPt"", ""pefilmPg"", ""pefilm14"", ""pefilm18"", ""pefilmUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.rcnofRating,"The video's rating from the Hungarian Nemzeti Filmiroda, the Rating Committee of the National Office of Film. schema: {""enum"": [""rcnofUnspecified"", ""rcnofI"", ""rcnofIi"", ""rcnofIii"", ""rcnofIv"", ""rcnofV"", ""rcnofVi"", ""rcnofUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.resorteviolenciaRating,"The video's rating in Venezuela. schema: {""enum"": [""resorteviolenciaUnspecified"", ""resorteviolenciaA"", ""resorteviolenciaB"", ""resorteviolenciaC"", ""resorteviolenciaD"", ""resorteviolenciaE"", ""resorteviolenciaUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.rtcRating,"The video's General Directorate of Radio, Television and Cinematography (Mexico) rating. schema: {""enum"": [""rtcUnspecified"", ""rtcAa"", ""rtcA"", ""rtcB"", ""rtcB15"", ""rtcC"", ""rtcD"", ""rtcUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.rteRating,"The video's rating from Ireland's RaidiÃ³ TeilifÃ­s Ã‰ireann. schema: {""enum"": [""rteUnspecified"", ""rteGa"", ""rteCh"", ""rtePs"", ""rteMa"", ""rteUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.russiaRating,"The video's National Film Registry of the Russian Federation (MKRF - Russia) rating. schema: {""enum"": [""russiaUnspecified"", ""russia0"", ""russia6"", ""russia12"", ""russia16"", ""russia18"", ""russiaUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.skfilmRating,"The video's rating in Slovakia. schema: {""enum"": [""skfilmUnspecified"", ""skfilmG"", ""skfilmP2"", ""skfilmP5"", ""skfilmP8"", ""skfilmUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.smaisRating,"The video's rating in Iceland. schema: {""enum"": [""smaisUnspecified"", ""smaisL"", ""smais7"", ""smais12"", ""smais14"", ""smais16"", ""smais18"", ""smaisUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.smsaRating,"The video's rating from Statens medierÃ¥d (Sweden's National Media Council). schema: {""enum"": [""smsaUnspecified"", ""smsaA"", ""smsa7"", ""smsa11"", ""smsa15"", ""smsaUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.tvpgRating,"The video's TV Parental Guidelines (TVPG) rating. schema: {""enum"": [""tvpgUnspecified"", ""tvpgY"", ""tvpgY7"", ""tvpgY7Fv"", ""tvpgG"", ""tvpgPg"", ""pg14"", ""tvpgMa"", ""tvpgUnrated""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.contentRating.ytRating,"A rating that YouTube uses to identify age-restricted content. schema: {""enum"": [""ytUnspecified"", ""ytAgeRestricted""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.countryRestriction.exception,A list of region codes that identify countries where the default policy do not apply
get+youtube_v3_videos,items.contentDetails.definition,"The value of definition indicates whether the video is available in high definition or only in standard definition. schema: {""enum"": [""sd"", ""hd""], ""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.dimension,"The value of dimension indicates whether the video is available in 3D or in 2D. schema: {""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.duration,"The length of the video. The tag value is an ISO 8601 duration in the format PT#M#S, in which the letters PT indicate that the value specifies a period of time, and the letters M and S refer to length in minutes and seconds, respectively. The # characters preceding the M and S letters are both integers that specify the number of minutes (or seconds) of the video. For example, a value of PT15M51S indicates that the video is 15 minutes and 51 seconds long. schema: {""type"": ""string""}"
get+youtube_v3_videos,items.contentDetails.projection,"Specifies the projection format of the video. schema: {""enum"": [""rectangular"", ""360""], ""type"": ""string""}"
get+youtube_v3_videos,items.fileDetails.audioStreams.bitrateBps,"The audio stream's bitrate, in bits per second. schema: {""format"": ""uint64"", ""type"": ""string""}"
get+youtube_v3_videos,items.fileDetails.audioStreams.channelCount,"The number of audio channels that the stream contains. schema: {""format"": ""uint32"", ""type"": ""integer""}"
get+youtube_v3_videos,items.fileDetails.audioStreams.vendor,"A value that uniquely identifies a video vendor. Typically, the value is a four-letter vendor code"
get+youtube_v3_videos,items.fileDetails.bitrateBps,"The uploaded video file's combined (video and audio) bitrate in bits per second. schema: {""format"": ""uint64"", ""type"": ""string""}"
get+youtube_v3_videos,items.fileDetails.creationTime,"The date and time when the uploaded video file was created. The value is specified in ISO 8601 format. Currently, the following ISO 8601 formats are supported: - Date only: YYYY-MM-DD - Naive time: YYYY-MM-DDTHH:MM:SS - Time with timezone: YYYY-MM-DDTHH:MM:SS+HH:MM  schema: {""type"": ""string""}"
get+youtube_v3_videos,items.fileDetails.durationMs,"The length of the uploaded video in milliseconds. schema: {""format"": ""uint64"", ""type"": ""string""}"
get+youtube_v3_videos,items.fileDetails.fileSize,"The uploaded file's size in bytes. This field is present whether a video file or another type of file was uploaded. schema: {""format"": ""uint64"", ""type"": ""string""}"
get+youtube_v3_videos,items.fileDetails.fileType,"The uploaded file's type as detected by YouTube's video processing engine. Currently, YouTube only processes video files, but this field is present whether a video file or another type of file was uploaded. schema: {""enum"": [""video"", ""audio"", ""image"", ""archive"", ""document"", ""project"", ""other""], ""type"": ""string""}"
get+youtube_v3_videos,items.fileDetails.videoStreams.aspectRatio,"The video content's display aspect ratio, which specifies the aspect ratio in which the video should be displayed. schema: {""format"": ""double"", ""type"": ""number""}"
get+youtube_v3_videos,items.fileDetails.videoStreams.bitrateBps,"The video stream's bitrate, in bits per second. schema: {""format"": ""uint64"", ""type"": ""string""}"
get+youtube_v3_videos,items.fileDetails.videoStreams.frameRateFps,"The video stream's frame rate, in frames per second, schema: {""type"": ""number"", ""format"": ""double""}"
get+youtube_v3_videos,items.fileDetails.videoStreams.heightPixels,"The encoded video content's height in pixels. schema: {""format"": ""uint32"", ""type"": ""integer""}"
get+youtube_v3_videos,items.fileDetails.videoStreams.rotation,"The amount that YouTube needs to rotate the original source content to properly display the video. schema: {""enum"": [""none"", ""clockwise"", ""upsideDown"", ""counterClockwise"", ""other""], ""type"": ""string""}"
get+youtube_v3_videos,items.fileDetails.videoStreams.vendor,"A value that uniquely identifies a video vendor. Typically, the value is a four-letter vendor code"
get+youtube_v3_videos,items.fileDetails.videoStreams.widthPixels,"Attribute widthPixels is responded to by parameter maxWidth with a description: Return the player with maximum height specified in
The encoded video content's width in pixels. You can calculate the video's encoding aspect ratio as width_pixels / height_pixels. schema: {""format"": ""uint32"", ""type"": ""integer""}"
get+youtube_v3_videos,items.id,"The ID that YouTube uses to uniquely identify the video. schema: {""type"": ""string""}"
get+youtube_v3_videos,items.kind,"Identifies what kind of resource this is. Value: the fixed string ""youtube#video"""
